Year,Runtype,Indicator,medval,lowval,highval,combined,
2048,ProgInfecDisease_AI,cumulative_incDs,71316.61465,54785.8562,92564.82855,"71.3 (54.8, 92.6) million",
2048,ProgInfecDisease_AI,cumulative_incDsDc,100328.2879,79592.41613,126953.9577,"100.3 (79.6, 127) million",
2048,ProgInfecDisease_AI,cumulative_incDn,87975.12987,50802.82742,128619.2511,"88 (50.8, 128.6) million",
2048,ProgInfecDisease_AI,cumulative_mort,4926.077417,4128.632591,5903.079469,"4.9 (4.1, 5.9) million",
2049,ProgInfecDisease_AI,cumulative_incDc,29842.29421,25182.82135,37057.11253,"29.8 (25.2, 37.1) million",
2049,ProgInfecDisease_AI,cumulative_incDs,73531.1333,56491.26815,95742.01542,"73.5 (56.5, 95.7) million",
2049,ProgInfecDisease_AI,cumulative_incDsDc,103599.3658,81991.13512,131266.4425,"103.6 (82, 131.3) million",
2049,ProgInfecDisease_AI,cumulative_incDn,90897.33838,52319.84954,132999.736,"90.9 (52.3, 133) million",
2049,ProgInfecDisease_AI,cumulative_mort,5089.533355,4250.553905,6111.322963,"5.1 (4.3, 6.1) million",
2050,ProgInfecDisease_AI,cumulative_incDc,30773.35152,25898.0212,38338.93698,"30.8 (25.9, 38.3) million","30.77 (25.9, 38.34)"
2050,ProgInfecDisease_AI,cumulative_incDs,75781.24653,58159.25767,98824.56131,"75.8 (58.2, 98.8) million","75.78 (58.16, 98.82)"
2050,ProgInfecDisease_AI,cumulative_incDsDc,106676.8456,84374.29863,135450.4431,"106.7 (84.4, 135.5) million","106.68 (84.37, 135.45)"
2050,ProgInfecDisease_AI,cumulative_incDn,93706.40331,53779.32518,137245.9365,"93.7 (53.8, 137.2) million","93.71 (53.78, 137.25)"
2050,ProgInfecDisease_AI,cumulative_mort,5245.505876,4368.764824,6314.45332,"5.2 (4.4, 6.3) million","5.25 (4.37, 6.31)"
2030,ProgInfecDisease_AI_ID,cumulative_incDc,2177.028864,1907.043587,2625.355726,"2.2 (1.9, 2.6) million",
2030,ProgInfecDisease_AI_ID,cumulative_incDs,5355.945441,4240.578255,6694.884581,"5.4 (4.2, 6.7) million",
2030,ProgInfecDisease_AI_ID,cumulative_incDsDc,7527.832679,6160.016783,9166.081439,"7.5 (6.2, 9.2) million",
2030,ProgInfecDisease_AI_ID,cumulative_incDn,6552.496622,4093.968061,9293.406313,"6.6 (4.1, 9.3) million",
2030,ProgInfecDisease_AI_ID,cumulative_mort,370.7645557,330.723069,426.5981877,"0.4 (0.3, 0.4) million",
2031,ProgInfecDisease_AI_ID,cumulative_incDc,4219.008965,3688.866397,5098.830747,"4.2 (3.7, 5.1) million",
2031,ProgInfecDisease_AI_ID,cumulative_incDs,10373.24279,8192.10154,12998.6107,"10.4 (8.2, 13) million",
2031,ProgInfecDisease_AI_ID,cumulative_incDsDc,14576.96042,11906.4198,17805.25605,"14.6 (11.9, 17.8) million",
2031,ProgInfecDisease_AI_ID,cumulative_incDn,12771.65753,7927.253646,18133.50662,"12.8 (7.9, 18.1) million",
2031,ProgInfecDisease_AI_ID,cumulative_mort,721.8381932,642.1167484,832.5165679,"0.7 (0.6, 0.8) million",
2032,ProgInfecDisease_AI_ID,cumulative_incDc,6125.828426,5344.89843,7420.519243,"6.1 (5.3, 7.4) million",
2032,ProgInfecDisease_AI_ID,cumulative_incDs,15064.09147,11874.49923,18915.65776,"15.1 (11.9, 18.9) million",
2032,ProgInfecDisease_AI_ID,cumulative_incDsDc,21173.19875,17258.60944,25928.13618,"21.2 (17.3, 25.9) million",
2032,ProgInfecDisease_AI_ID,cumulative_incDn,18628.30182,11486.842,26446.90748,"18.6 (11.5, 26.4) million",
2032,ProgInfecDisease_AI_ID,cumulative_mort,1051.648494,932.6624095,1215.977818,"1.1 (0.9, 1.2) million",
2033,ProgInfecDisease_AI_ID,cumulative_incDc,7906.568606,6878.939986,9587.375955,"7.9 (6.9, 9.6) million",
2033,ProgInfecDisease_AI_ID,cumulative_incDs,19439.00906,15298.96069,24464.75421,"19.4 (15.3, 24.5) million",
2033,ProgInfecDisease_AI_ID,cumulative_incDsDc,27332.1124,22232.55985,33548.62267,"27.3 (22.2, 33.5) million",
2033,ProgInfecDisease_AI_ID,cumulative_incDn,24086.42969,14775.37613,34269.63917,"24.1 (14.8, 34.3) million",
2033,ProgInfecDisease_AI_ID,cumulative_mort,1359.469888,1202.540282,1575.712802,"1.4 (1.2, 1.6) million",
2034,ProgInfecDisease_AI_ID,cumulative_incDc,9559.218981,8299.043852,11617.9221,"9.6 (8.3, 11.6) million",
2034,ProgInfecDisease_AI_ID,cumulative_incDs,23522.25203,18458.19733,29658.88816,"23.5 (18.5, 29.7) million",
2034,ProgInfecDisease_AI_ID,cumulative_incDsDc,33075.45251,26834.67498,40683.91515,"33.1 (26.8, 40.7) million",
2034,ProgInfecDisease_AI_ID,cumulative_incDn,29174.39819,17801.8257,41604.09118,"29.2 (17.8, 41.6) million",
2034,ProgInfecDisease_AI_ID,cumulative_mort,1646.477442,1452.634083,1910.819873,"1.6 (1.5, 1.9) million",
2035,ProgInfecDisease_AI_ID,cumulative_incDc,11145.24235,9647.252925,13577.01098,"11.1 (9.6, 13.6) million",
2035,ProgInfecDisease_AI_ID,cumulative_incDs,27483.86507,21496.27016,34686.2748,"27.5 (21.5, 34.7) million",
2035,ProgInfecDisease_AI_ID,cumulative_incDsDc,38599.21449,31241.6246,47577.73018,"38.6 (31.2, 47.6) million",
2035,ProgInfecDisease_AI_ID,cumulative_incDn,34004.834,20668.73912,48578.75882,"34 (20.7, 48.6) million",
2035,ProgInfecDisease_AI_ID,cumulative_mort,1917.027467,1687.253349,2228.884604,"1.9 (1.7, 2.2) million",
2036,ProgInfecDisease_AI_ID,cumulative_incDc,12679.09319,10965.72468,15416.64288,"12.7 (11, 15.4) million",
2036,ProgInfecDisease_AI_ID,cumulative_incDs,31268.16342,24425.99379,39547.49012,"31.3 (24.4, 39.5) million",
2036,ProgInfecDisease_AI_ID,cumulative_incDsDc,43929.463,35520.212,54215.01934,"43.9 (35.5, 54.2) million",
2036,ProgInfecDisease_AI_ID,cumulative_incDn,38622.64998,23404.37796,55298.05532,"38.6 (23.4, 55.3) million",
2036,ProgInfecDisease_AI_ID,cumulative_mort,2177.782885,1910.566805,2531.82353,"2.2 (1.9, 2.5) million",
2037,ProgInfecDisease_AI_ID,cumulative_incDc,14150.88203,12240.08481,17246.42318,"14.2 (12.2, 17.2) million",
2037,ProgInfecDisease_AI_ID,cumulative_incDs,34931.59391,27280.14258,44256.00507,"34.9 (27.3, 44.3) million",
2037,ProgInfecDisease_AI_ID,cumulative_incDsDc,49086.03486,39577.79679,60694.53271,"49.1 (39.6, 60.7) million",
2037,ProgInfecDisease_AI_ID,cumulative_incDn,43009.51734,26027.1291,61796.13545,"43 (26, 61.8) million",
2037,ProgInfecDisease_AI_ID,cumulative_mort,2430.059194,2124.64742,2826.327255,"2.4 (2.1, 2.8) million",
2038,ProgInfecDisease_AI_ID,cumulative_incDc,15581.2414,13472.2586,19010.45947,"15.6 (13.5, 19) million",
2038,ProgInfecDisease_AI_ID,cumulative_incDs,38493.3894,30037.23298,48813.00755,"38.5 (30, 48.8) million",
2038,ProgInfecDisease_AI_ID,cumulative_incDsDc,54057.65105,43463.74782,66861.45233,"54.1 (43.5, 66.9) million",
2038,ProgInfecDisease_AI_ID,cumulative_incDn,47264.98212,28546.0585,68088.13648,"47.3 (28.5, 68.1) million",
2038,ProgInfecDisease_AI_ID,cumulative_mort,2673.989846,2329.721432,3110.907559,"2.7 (2.3, 3.1) million",
2039,ProgInfecDisease_AI_ID,cumulative_incDc,16968.14844,14661.58199,20735.97623,"17 (14.7, 20.7) million",
2039,ProgInfecDisease_AI_ID,cumulative_incDs,41961.45066,32679.19169,53275.09798,"42 (32.7, 53.3) million",
2039,ProgInfecDisease_AI_ID,cumulative_incDsDc,58840.18244,47223.55262,72858.13492,"58.8 (47.2, 72.9) million",
2039,ProgInfecDisease_AI_ID,cumulative_incDn,51373.86403,30967.18879,74268.34175,"51.4 (31, 74.3) million",
2039,ProgInfecDisease_AI_ID,cumulative_mort,2906.354125,2524.137835,3387.005496,"2.9 (2.5, 3.4) million",
2040,ProgInfecDisease_AI_ID,cumulative_incDc,18169.18852,15682.07923,22264.29745,"18.2 (15.7, 22.3) million",
2040,ProgInfecDisease_AI_ID,cumulative_incDs,44739.16356,34840.28137,56918.89681,"44.7 (34.8, 56.9) million",
2040,ProgInfecDisease_AI_ID,cumulative_incDsDc,62810.12029,50433.25445,77891.73696,"62.8 (50.4, 77.9) million",
2040,ProgInfecDisease_AI_ID,cumulative_incDn,55154.24271,33120.63626,79900.7103,"55.2 (33.1, 79.9) million",
2040,ProgInfecDisease_AI_ID,cumulative_mort,3125.758255,2704.930086,3647.174286,"3.1 (2.7, 3.6) million",
2041,ProgInfecDisease_AI_ID,cumulative_incDc,19258.21332,16610.91214,23629.81883,"19.3 (16.6, 23.6) million",
2041,ProgInfecDisease_AI_ID,cumulative_incDs,47410.03839,36929.21444,60372.98217,"47.4 (36.9, 60.4) million",
2041,ProgInfecDisease_AI_ID,cumulative_incDsDc,66641.31328,53465.69813,82786.81987,"66.6 (53.5, 82.8) million",
2041,ProgInfecDisease_AI_ID,cumulative_incDn,58572.70329,35050.99973,84976.04845,"58.6 (35.1, 85) million",
2041,ProgInfecDisease_AI_ID,cumulative_mort,3321.126642,2864.504271,3879.495918,"3.3 (2.9, 3.9) million",
2042,ProgInfecDisease_AI_ID,cumulative_incDc,20309.86143,17498.56606,24913.70689,"20.3 (17.5, 24.9) million",
2042,ProgInfecDisease_AI_ID,cumulative_incDs,50050.60793,38935.94943,63671.87931,"50.1 (38.9, 63.7) million",
2042,ProgInfecDisease_AI_ID,cumulative_incDsDc,70275.16403,56350.76558,87540.6926,"70.3 (56.4, 87.5) million",
2042,ProgInfecDisease_AI_ID,cumulative_incDn,61716.3273,36858.91114,89681.60045,"61.7 (36.9, 89.7) million",
2042,ProgInfecDisease_AI_ID,cumulative_mort,3501.130642,3011.707827,4097.768116,"3.5 (3, 4.1) million",
2043,ProgInfecDisease_AI_ID,cumulative_incDc,21305.20255,18351.57663,26148.21976,"21.3 (18.4, 26.1) million",
2043,ProgInfecDisease_AI_ID,cumulative_incDs,52514.25681,40822.79344,66933.45706,"52.5 (40.8, 66.9) million",
2043,ProgInfecDisease_AI_ID,cumulative_incDsDc,73705.10435,59074.37736,92099.68192,"73.7 (59.1, 92.1) million",
2043,ProgInfecDisease_AI_ID,cumulative_incDn,64795.5465,38578.14698,94221.85018,"64.8 (38.6, 94.2) million",
2043,ProgInfecDisease_AI_ID,cumulative_mort,3668.164556,3151.329498,4307.185025,"3.7 (3.2, 4.3) million",
2044,ProgInfecDisease_AI_ID,cumulative_incDc,22269.91843,19173.03185,27340.66947,"22.3 (19.2, 27.3) million",
2044,ProgInfecDisease_AI_ID,cumulative_incDs,54839.20312,42627.33644,70128.34149,"54.8 (42.6, 70.1) million",
2044,ProgInfecDisease_AI_ID,cumulative_incDsDc,76990.0031,61599.9192,96541.76982,"77 (61.6, 96.5) million",
2044,ProgInfecDisease_AI_ID,cumulative_incDn,67813.92536,40251.22733,98631.4292,"67.8 (40.3, 98.6) million",
2044,ProgInfecDisease_AI_ID,cumulative_mort,3834.881203,3285.065711,4509.879413,"3.8 (3.3, 4.5) million",
2045,ProgInfecDisease_AI_ID,cumulative_incDc,23194.11009,19945.27218,28533.74127,"23.2 (19.9, 28.5) million",
2045,ProgInfecDisease_AI_ID,cumulative_incDs,57134.56578,44422.00811,73171.04645,"57.1 (44.4, 73.2) million",
2045,ProgInfecDisease_AI_ID,cumulative_incDsDc,80089.73936,64094.54857,100820.0307,"80.1 (64.1, 100.8) million",
2045,ProgInfecDisease_AI_ID,cumulative_incDn,70667.68698,41862.56221,102790.113,"70.7 (41.9, 102.8) million",
2045,ProgInfecDisease_AI_ID,cumulative_mort,3994.088855,3413.044702,4705.981895,"4 (3.4, 4.7) million",
2046,ProgInfecDisease_AI_ID,cumulative_incDc,24095.77403,20634.47347,29713.00374,"24.1 (20.6, 29.7) million",
2046,ProgInfecDisease_AI_ID,cumulative_incDs,59358.87515,46046.73865,76133.36664,"59.4 (46, 76.1) million",
2046,ProgInfecDisease_AI_ID,cumulative_incDsDc,83196.70591,66528.93915,104793.4173,"83.2 (66.5, 104.8) million",
2046,ProgInfecDisease_AI_ID,cumulative_incDn,73444.05675,43413.72954,106797.0576,"73.4 (43.4, 106.8) million",
2046,ProgInfecDisease_AI_ID,cumulative_mort,4146.337016,3535.854279,4904.990398,"4.1 (3.5, 4.9) million",
2047,ProgInfecDisease_AI_ID,cumulative_incDc,24942.11849,21365.27702,30856.85161,"24.9 (21.4, 30.9) million",
2047,ProgInfecDisease_AI_ID,cumulative_incDs,61450.08963,47603.71027,78959.09973,"61.5 (47.6, 79) million",
2047,ProgInfecDisease_AI_ID,cumulative_incDsDc,86079.80823,68776.86935,108761.718,"86.1 (68.8, 108.8) million",
2047,ProgInfecDisease_AI_ID,cumulative_incDn,76057.7683,44905.81027,110666.7224,"76.1 (44.9, 110.7) million",
2047,ProgInfecDisease_AI_ID,cumulative_mort,4292.786487,3653.471307,5098.778021,"4.3 (3.7, 5.1) million",
2048,ProgInfecDisease_AI_ID,cumulative_incDc,25768.94759,22077.24264,31950.66166,"25.8 (22.1, 32) million",
2048,ProgInfecDisease_AI_ID,cumulative_incDs,63472.22537,49194.04372,81662.30951,"63.5 (49.2, 81.7) million",
2048,ProgInfecDisease_AI_ID,cumulative_incDsDc,88860.63162,71022.76796,112631.8244,"88.9 (71, 112.6) million",
2048,ProgInfecDisease_AI_ID,cumulative_incDn,78619.90008,46311.32457,114408.2404,"78.6 (46.3, 114.4) million",
2048,ProgInfecDisease_AI_ID,cumulative_mort,4439.014826,3764.038656,5277.533325,"4.4 (3.8, 5.3) million",
2049,ProgInfecDisease_AI_ID,cumulative_incDc,26545.415,22728.07409,33015.06082,"26.5 (22.7, 33) million",
2049,ProgInfecDisease_AI_ID,cumulative_incDs,65558.88223,50747.15702,84423.30821,"65.6 (50.7, 84.4) million",
2049,ProgInfecDisease_AI_ID,cumulative_incDsDc,91694.19823,73212.91914,116394.501,"91.7 (73.2, 116.4) million",
2049,ProgInfecDisease_AI_ID,cumulative_incDn,81217.45223,47658.56155,118041.8907,"81.2 (47.7, 118) million",
2049,ProgInfecDisease_AI_ID,cumulative_mort,4573.37544,3870.212721,5453.263616,"4.6 (3.9, 5.5) million",
2050,ProgInfecDisease_AI_ID,cumulative_incDc,27282.96801,23320.85411,34052.63538,"27.3 (23.3, 34.1) million",
2050,ProgInfecDisease_AI_ID,cumulative_incDs,67476.69796,52253.47307,87007.26525,"67.5 (52.3, 87) million",
2050,ProgInfecDisease_AI_ID,cumulative_incDsDc,94414.05113,75336.65561,119973.2337,"94.4 (75.3, 120) million",
2050,ProgInfecDisease_AI_ID,cumulative_incDn,83598.2591,48967.45065,121577.5873,"83.6 (49, 121.6) million",
2050,ProgInfecDisease_AI_ID,cumulative_mort,4705.99398,3972.291641,5629.275701,"4.7 (4, 5.6) million",
2030,ProgInfecDisease_CI,cumulative_incDc,2226.050631,1946.927815,2679.510443,"2.2 (1.9, 2.7) million",
2030,ProgInfecDisease_CI,cumulative_incDs,5525.459792,4373.546891,6910.679113,"5.5 (4.4, 6.9) million",
2030,ProgInfecDisease_CI,cumulative_incDsDc,7752.192181,6338.233098,9436.848163,"7.8 (6.3, 9.4) million",
2030,ProgInfecDisease_CI,cumulative_incDn,6635.187834,4150.111932,9428.547291,"6.6 (4.2, 9.4) million",
2030,ProgInfecDisease_CI,cumulative_mort,373.9831884,333.4660232,430.5044739,"0.4 (0.3, 0.4) million",
2031,ProgInfecDisease_CI,cumulative_incDc,4388.962816,3827.190602,5285.188483,"4.4 (3.8, 5.3) million",
2031,ProgInfecDisease_CI,cumulative_incDs,10889.56774,8598.404621,13647.34652,"10.9 (8.6, 13.6) million",
2031,ProgInfecDisease_CI,cumulative_incDsDc,15291.54757,12454.7408,18627.05172,"15.3 (12.5, 18.6) million",
2031,ProgInfecDisease_CI,cumulative_incDn,13091.78219,8148.900734,18637.40433,"13.1 (8.1, 18.6) million",
2031,ProgInfecDisease_CI,cumulative_mort,736.9046026,655.3359072,850.4204593,"0.7 (0.7, 0.9) million",
2032,ProgInfecDisease_CI,cumulative_incDc,6486.80616,5644.115066,7820.558176,"6.5 (5.6, 7.8) million",
2032,ProgInfecDisease_CI,cumulative_incDs,16107.05486,12682.11253,20211.86838,"16.1 (12.7, 20.2) million",
2032,ProgInfecDisease_CI,cumulative_incDsDc,22609.43051,18365.20637,27578.97799,"22.6 (18.4, 27.6) million",
2032,ProgInfecDisease_CI,cumulative_incDn,19372.95599,12002.52463,27621.20615,"19.4 (12, 27.6) million",
2032,ProgInfecDisease_CI,cumulative_mort,1089.393215,965.7223712,1259.55508,"1.1 (1, 1.3) million",
2033,ProgInfecDisease_CI,cumulative_incDc,8522.375173,7400.345809,10288.44757,"8.5 (7.4, 10.3) million",
2033,ProgInfecDisease_CI,cumulative_incDs,21175.4724,16631.33549,26602.0287,"21.2 (16.6, 26.6) million",
2033,ProgInfecDisease_CI,cumulative_incDsDc,29720.65656,24096.87516,36305.49516,"29.7 (24.1, 36.3) million",
2033,ProgInfecDisease_CI,cumulative_incDn,25504.04414,15717.32261,36363.70462,"25.5 (15.7, 36.4) million",
2033,ProgInfecDisease_CI,cumulative_mort,1431.773117,1265.240704,1658.308015,"1.4 (1.3, 1.7) million",
2034,ProgInfecDisease_CI,cumulative_incDc,10496.25915,9096.292305,12694.85079,"10.5 (9.1, 12.7) million",
2034,ProgInfecDisease_CI,cumulative_incDs,26108.81826,20451.17109,32828.49142,"26.1 (20.5, 32.8) million",
2034,ProgInfecDisease_CI,cumulative_incDsDc,36642.27318,29633.87148,44833.98802,"36.6 (29.6, 44.8) million",
2034,ProgInfecDisease_CI,cumulative_incDn,31471.96717,19299.09056,44885.28433,"31.5 (19.3, 44.9) million",
2034,ProgInfecDisease_CI,cumulative_mort,1763.623648,1554.99983,2048.597534,"1.8 (1.6, 2) million",
2035,ProgInfecDisease_CI,cumulative_incDc,12427.0875,10738.76859,15069.76633,"12.4 (10.7, 15.1) million",
2035,ProgInfecDisease_CI,cumulative_incDs,30917.97657,24174.70927,38980.11201,"30.9 (24.2, 39) million",
2035,ProgInfecDisease_CI,cumulative_incDsDc,43410.03025,34984.58183,53199.2037,"43.4 (35, 53.2) million",
2035,ProgInfecDisease_CI,cumulative_incDn,37296.45185,22769.73388,53206.27043,"37.3 (22.8, 53.2) million",
2035,ProgInfecDisease_CI,cumulative_mort,2087.655454,1836.498232,2429.95157,"2.1 (1.8, 2.4) million",
2036,ProgInfecDisease_CI,cumulative_incDc,14317.46097,12336.14332,17406.03849,"14.3 (12.3, 17.4) million",
2036,ProgInfecDisease_CI,cumulative_incDs,35628.10128,27822.03976,44983.04563,"35.6 (27.8, 45) million",
2036,ProgInfecDisease_CI,cumulative_incDsDc,50015.15762,40218.64831,61407.03068,"50 (40.2, 61.4) million",
2036,ProgInfecDisease_CI,cumulative_incDn,42961.97132,26140.61334,61346.77419,"43 (26.1, 61.3) million",
2036,ProgInfecDisease_CI,cumulative_mort,2406.6577,2109.565241,2803.732949,"2.4 (2.1, 2.8) million",
2037,ProgInfecDisease_CI,cumulative_incDc,16169.31588,13889.6095,19704.97073,"16.2 (13.9, 19.7) million",
2037,ProgInfecDisease_CI,cumulative_incDs,40301.79339,31381.86877,50888.40296,"40.3 (31.4, 50.9) million",
2037,ProgInfecDisease_CI,cumulative_incDsDc,56462.35177,45368.70749,69540.69935,"56.5 (45.4, 69.5) million",
2037,ProgInfecDisease_CI,cumulative_incDn,48494.20888,29416.93662,69347.0786,"48.5 (29.4, 69.3) million",
2037,ProgInfecDisease_CI,cumulative_mort,2717.396306,2374.881495,3171.504273,"2.7 (2.4, 3.2) million",
2038,ProgInfecDisease_CI,cumulative_incDc,17981.50812,15401.40027,21967.85891,"18 (15.4, 22) million",
2038,ProgInfecDisease_CI,cumulative_incDs,44866.74043,34856.70559,56676.39154,"44.9 (34.9, 56.7) million",
2038,ProgInfecDisease_CI,cumulative_incDsDc,62798.4247,50402.79826,77547.68952,"62.8 (50.4, 77.5) million",
2038,ProgInfecDisease_CI,cumulative_incDn,53908.85587,32603.08797,77247.37769,"53.9 (32.6, 77.2) million",
2038,ProgInfecDisease_CI,cumulative_mort,3019.378972,2633.024135,3534.825434,"3 (2.6, 3.5) million",
2039,ProgInfecDisease_CI,cumulative_incDc,19742.73354,16873.30084,24196.05034,"19.7 (16.9, 24.2) million",
2039,ProgInfecDisease_CI,cumulative_incDs,49327.94494,38223.66471,62324.86666,"49.3 (38.2, 62.3) million",
2039,ProgInfecDisease_CI,cumulative_incDsDc,69005.3931,55326.16435,85430.64631,"69 (55.3, 85.4) million",
2039,ProgInfecDisease_CI,cumulative_incDn,59210.74565,35703.17247,85059.08622,"59.2 (35.7, 85.1) million",
2039,ProgInfecDisease_CI,cumulative_mort,3314.642331,2883.176511,3892.464092,"3.3 (2.9, 3.9) million",
2040,ProgInfecDisease_CI,cumulative_incDc,21443.31073,18276.85649,26338.25037,"21.4 (18.3, 26.3) million",
2040,ProgInfecDisease_CI,cumulative_incDs,53561.02236,41412.37768,67770.49817,"53.6 (41.4, 67.8) million",
2040,ProgInfecDisease_CI,cumulative_incDsDc,74899.05117,59967.17208,93014.64277,"74.9 (60, 93) million",
2040,ProgInfecDisease_CI,cumulative_incDn,64391.8295,38653.52381,92717.97423,"64.4 (38.7, 92.7) million",
2040,ProgInfecDisease_CI,cumulative_mort,3601.601529,3124.712157,4241.739823,"3.6 (3.1, 4.2) million",
2041,ProgInfecDisease_CI,cumulative_incDc,23079.12188,19646.16176,28430.65733,"23.1 (19.6, 28.4) million",
2041,ProgInfecDisease_CI,cumulative_incDs,57725.12901,44518.93657,73101.72306,"57.7 (44.5, 73.1) million",
2041,ProgInfecDisease_CI,cumulative_incDsDc,80680.81476,64508.98851,100402.5363,"80.7 (64.5, 100.4) million",
2041,ProgInfecDisease_CI,cumulative_incDn,69432.64625,41498.46742,100134.8909,"69.4 (41.5, 100.1) million",
2041,ProgInfecDisease_CI,cumulative_mort,3879.600528,3356.710599,4581.131534,"3.9 (3.4, 4.6) million",
2042,ProgInfecDisease_CI,cumulative_incDc,24717.28178,20983.47168,30479.8071,"24.7 (21, 30.5) million",
2042,ProgInfecDisease_CI,cumulative_incDs,61806.06326,47590.25347,78414.9072,"61.8 (47.6, 78.4) million",
2042,ProgInfecDisease_CI,cumulative_incDsDc,86338.19356,68940.5537,107649.9643,"86.3 (68.9, 107.6) million",
2042,ProgInfecDisease_CI,cumulative_incDn,74320.84224,44266.86232,107321.1665,"74.3 (44.3, 107.3) million",
2042,ProgInfecDisease_CI,cumulative_mort,4150.503696,3581.65703,4914.202049,"4.2 (3.6, 4.9) million",
2043,ProgInfecDisease_CI,cumulative_incDc,26337.9164,22290.08432,32527.07787,"26.3 (22.3, 32.5) million",
2043,ProgInfecDisease_CI,cumulative_incDs,65823.23318,50593.96063,83765.57024,"65.8 (50.6, 83.8) million",
2043,ProgInfecDisease_CI,cumulative_incDsDc,91874.18207,73231.14134,114777.0894,"91.9 (73.2, 114.8) million",
2043,ProgInfecDisease_CI,cumulative_incDn,79202.20189,46964.96908,114301.6378,"79.2 (47, 114.3) million",
2043,ProgInfecDisease_CI,cumulative_mort,4415.220931,3800.270165,5240.698229,"4.4 (3.8, 5.2) million",
2044,ProgInfecDisease_CI,cumulative_incDc,27867.90377,23567.16915,34545.8524,"27.9 (23.6, 34.5) million",
2044,ProgInfecDisease_CI,cumulative_incDs,69786.01491,53525.24789,89002.14804,"69.8 (53.5, 89) million",
2044,ProgInfecDisease_CI,cumulative_incDsDc,97281.65142,77376.36325,121787.7046,"97.3 (77.4, 121.8) million",
2044,ProgInfecDisease_CI,cumulative_incDn,83979.8854,49596.28705,121150.7394,"84 (49.6, 121.2) million",
2044,ProgInfecDisease_CI,cumulative_mort,4674.837164,4012.308898,5561.769233,"4.7 (4, 5.6) million",
2045,ProgInfecDisease_CI,cumulative_incDc,29380.65166,24818.40152,36527.85429,"29.4 (24.8, 36.5) million",
2045,ProgInfecDisease_CI,cumulative_incDs,73649.30633,56340.48102,94126.45305,"73.6 (56.3, 94.1) million",
2045,ProgInfecDisease_CI,cumulative_incDsDc,102599.7062,81437.82202,128685.7371,"102.6 (81.4, 128.7) million",
2045,ProgInfecDisease_CI,cumulative_incDn,88606.0338,52163.56837,127873.3692,"88.6 (52.2, 127.9) million",
2045,ProgInfecDisease_CI,cumulative_mort,4930.631645,4217.525021,5877.104995,"4.9 (4.2, 5.9) million",
2046,ProgInfecDisease_CI,cumulative_incDc,30871.03205,26068.26365,38489.40502,"30.9 (26.1, 38.5) million",
2046,ProgInfecDisease_CI,cumulative_incDs,77491.70407,59084.5225,99163.71141,"77.5 (59.1, 99.2) million",
2046,ProgInfecDisease_CI,cumulative_incDsDc,107796.2476,85450.52717,135546.3201,"107.8 (85.5, 135.5) million",
2046,ProgInfecDisease_CI,cumulative_incDn,93167.69224,54669.39335,134480.5406,"93.2 (54.7, 134.5) million",
2046,ProgInfecDisease_CI,cumulative_mort,5181.507227,4416.64119,6188.11286,"5.2 (4.4, 6.2) million",
2047,ProgInfecDisease_CI,cumulative_incDc,32335.51291,27295.59498,40432.94731,"32.3 (27.3, 40.4) million",
2047,ProgInfecDisease_CI,cumulative_incDs,81246.69721,61762.45769,104085.9594,"81.2 (61.8, 104.1) million",
2047,ProgInfecDisease_CI,cumulative_incDsDc,112966.389,89367.01802,142414.1487,"113 (89.4, 142.4) million",
2047,ProgInfecDisease_CI,cumulative_incDn,97721.83635,57116.2255,141047.7867,"97.7 (57.1, 141) million",
2047,ProgInfecDisease_CI,cumulative_mort,5430.800017,4610.503202,6499.079394,"5.4 (4.6, 6.5) million",
2048,ProgInfecDisease_CI,cumulative_incDc,33771.71404,28500.06125,42334.71503,"33.8 (28.5, 42.3) million",
2048,ProgInfecDisease_CI,cumulative_incDs,84883.08679,64313.05479,108936.2133,"84.9 (64.3, 108.9) million",
2048,ProgInfecDisease_CI,cumulative_incDsDc,118031.7276,93196.3216,149198.7687,"118 (93.2, 149.2) million",
2048,ProgInfecDisease_CI,cumulative_incDn,102279.1432,59506.42128,147507.4133,"102.3 (59.5, 147.5) million",
2048,ProgInfecDisease_CI,cumulative_mort,5675.922466,4799.324084,6805.263816,"5.7 (4.8, 6.8) million",
2049,ProgInfecDisease_CI,cumulative_incDc,35234.225,29636.89051,44211.16922,"35.2 (29.6, 44.2) million",
2049,ProgInfecDisease_CI,cumulative_incDs,88447.77845,66799.13847,113716.7806,"88.4 (66.8, 113.7) million",
2049,ProgInfecDisease_CI,cumulative_incDsDc,122992.5096,96905.96789,155896.783,"123 (96.9, 155.9) million",
2049,ProgInfecDisease_CI,cumulative_incDn,106706.1268,61878.65823,153890.5321,"106.7 (61.9, 153.9) million",
2049,ProgInfecDisease_CI,cumulative_mort,5910.844363,4985.43902,7107.311778,"5.9 (5, 7.1) million",
2050,ProgInfecDisease_CI,cumulative_incDc,36643.27085,30732.39852,46087.6014,"36.6 (30.7, 46.1) million",
2050,ProgInfecDisease_CI,cumulative_incDs,91910.6051,69223.20528,118429.8211,"91.9 (69.2, 118.4) million",
2050,ProgInfecDisease_CI,cumulative_incDsDc,127968.2006,100483.5752,162439.8763,"128 (100.5, 162.4) million",
2050,ProgInfecDisease_CI,cumulative_incDn,111064.0588,64248.68782,160138.9941,"111.1 (64.2, 160.1) million",
