uid,nhits,clinsub,eta,infclr,infnon,infsub,k_dxA0,k_infA0,k_mortA0,k_progA0,kappa,lambda,multiplier,muTB,nonrec,nonsub,p,r,relnon,relsub,subclin,subnon
34c432bf8a168816c62f3e3223dea181,14,0.605580178,0.977680338,0.965066812,0.220003834,0.019577389,0.583137929,0.828632486,1.099912457,0.717754418,0.050657209,0.004604896,0.630996532,0.193715536,0.214044081,0.253920724,0.140875904,3.276813933,0.008443599,0.005093623,1.364913073,1.997094726
24f7496a24f5320771ba38ca8f29455b,14,0.610427257,0.92217356,0.987452654,0.215321394,0.018066864,0.569176496,0.842347242,1.094383929,0.730576269,0.051415027,0.004568544,0.658129719,0.187081668,0.214830635,0.253538411,0.14289394,3.305161223,0.008594882,0.004897842,1.368447111,2.009100158
08c4f39f32222084c824dfc924ed60af,14,0.611557075,0.880064022,0.988826192,0.215935789,0.020603968,0.564871511,0.849325196,1.097585755,0.73479913,0.051486771,0.004477253,0.672042645,0.186654061,0.214978732,0.254154066,0.143440068,3.286999343,0.008675893,0.00490095,1.313363215,2.01394541
85f059bcbc2e54998278ab584d98b391,14,0.612491099,0.86021359,0.992400209,0.229095419,0.024097094,0.548114477,0.819320844,1.077623696,0.711424819,0.054503524,0.004438392,0.671524659,0.207297564,0.212568617,0.253660067,0.153842751,3.301457114,0.008699887,0.004927777,1.215813652,1.98050205
918f8af95b7e9bcd2cdfd4708ce12bec,14,0.600693445,0.894348364,1.024601582,0.22311237,0.016316103,0.595920213,0.811686443,1.089892026,0.712493833,0.052310999,0.004741928,0.613287332,0.209766798,0.217596843,0.252929649,0.144190112,3.240028886,0.008351898,0.004919632,1.360112511,2.005101498
746deead66f004f2a5d5c4ad00e05a9e,14,0.607842661,0.879420691,0.991229786,0.215819841,0.021022691,0.566927244,0.842728668,1.097161419,0.729780076,0.053287731,0.004445163,0.66162788,0.193601404,0.213734446,0.25383871,0.14569137,3.277419172,0.008622064,0.004972364,1.321816678,2.00021107
e1bd87edea91502fc874dfd8ef1951cf,14,0.603435762,0.929855865,1.013659782,0.2193309,0.019964528,0.582824214,0.827447891,1.102524178,0.725685984,0.052534366,0.004534381,0.619755973,0.201720766,0.21493437,0.255048801,0.140296593,3.275845373,0.008321216,0.005118348,1.385194796,1.995403309
3c637bb853c593777c7ebf100e8c5881,14,0.609507526,0.884015528,0.985858267,0.217269605,0.020210978,0.56434252,0.8474389,1.09832399,0.731998808,0.051839001,0.004466988,0.684374879,0.189317742,0.214589161,0.254055761,0.144576232,3.284523091,0.008589989,0.004899133,1.314399952,2.004148607
3c481b57b941a7bcfbad80cc7d22f1de,14,0.610557391,0.893019822,0.994848794,0.216278278,0.020484094,0.566609469,0.843314159,1.097195756,0.730357297,0.052498731,0.004494348,0.670293755,0.191835019,0.214511259,0.253761471,0.145788846,3.288381173,0.008604056,0.004940847,1.325258822,1.998687915
347c0716e8e4fce34795a8a0d180bc3c,14,0.603629906,0.874660817,0.970038612,0.21994147,0.028857651,0.550920155,0.841612982,1.107002275,0.715916118,0.052609559,0.004094947,0.631515149,0.202797994,0.210256169,0.257385761,0.14146013,3.33787942,0.008859971,0.005458963,1.265796337,1.963024012
7a03dd6ee3809b1495353e21d71376b8,14,0.608882771,0.893898612,0.945313413,0.216271124,0.025451394,0.53081868,0.860296029,1.104754638,0.761658925,0.05567044,0.003904615,0.725370604,0.202376024,0.207380856,0.256755179,0.147569647,3.366834823,0.008474466,0.00532401,1.292982067,1.969983612
390c96181c03da246780f5bf86b8183a,14,0.598228222,0.859375012,0.934220541,0.222667952,0.012959761,0.598578401,0.818692436,1.099629312,0.721853274,0.052184975,0.004584212,0.673194221,0.213529084,0.21583502,0.252652986,0.143489851,3.211649614,0.008249614,0.005018152,1.308152607,2.019029571
ba87a73b0e4c93dbff48617efdbb291d,14,0.61060473,0.941194339,0.997438389,0.216654777,0.018213199,0.570541999,0.84210148,1.096862348,0.728611904,0.051219464,0.004605335,0.659473245,0.18723403,0.214545208,0.253505797,0.143877808,3.299567792,0.008652932,0.00490579,1.381513915,2.003093352
9c63482b2bca58d51ba5085d286e4341,14,0.61412031,0.846125962,0.948988828,0.214691297,0.024162085,0.523823895,0.864143513,1.103803408,0.768437555,0.056684227,0.003945546,0.735948399,0.195397966,0.209670186,0.256567072,0.148183047,3.363730783,0.008709737,0.005252363,1.27457922,1.985175019
4891cb74f81850c0b50f1cfce4e0dc6c,14,0.608577803,0.942588224,0.936604703,0.218752731,0.019201796,0.567607183,0.838647268,1.102824124,0.735077093,0.052811564,0.004352286,0.65675226,0.193041945,0.215163833,0.253820518,0.142842086,3.293750241,0.00858667,0.005181746,1.381411461,1.997879264
1d4822d15a4f94e979a5c2f2225d2a8a,14,0.606484996,0.864628791,0.992989622,0.215668135,0.020203345,0.562045445,0.841896368,1.093876335,0.728454073,0.052220244,0.004496754,0.68277579,0.195879197,0.213733375,0.253400152,0.147529475,3.270664462,0.008722044,0.004934723,1.295469325,2.011694059
317656f0698bdc6d572371fb9739dc8c,14,0.598599349,0.893957986,1.016615858,0.229020148,0.02702438,0.565750509,0.820779575,1.093033886,0.685586919,0.053287755,0.004417804,0.602904158,0.209760658,0.211818263,0.255482389,0.143445298,3.339908063,0.008639848,0.005346786,1.244849664,1.958595055
49a2089c6db6c9befa8cba6c323a2f00,14,0.606217212,0.961091988,0.956118096,0.219646793,0.019774996,0.581847578,0.829432738,1.103052541,0.714670988,0.051251608,0.004609244,0.620390233,0.192376301,0.213763289,0.254162178,0.14123355,3.263218017,0.008550658,0.005136944,1.343329296,2.004768193
bd3f29853170c08f31f13da492cfef16,14,0.605514126,0.873382856,0.983431989,0.215038423,0.020654773,0.566599191,0.843857706,1.094291649,0.72230083,0.052237847,0.004436303,0.674424585,0.200047573,0.2139329,0.252998653,0.146855656,3.277812118,0.008788336,0.004948056,1.31805016,2.01462618
ac01b9c474826ae5540c27580e261f6d,14,0.603212998,0.925519187,1.012393687,0.219774981,0.020001632,0.582197177,0.82672956,1.101252855,0.724336225,0.052890646,0.004551838,0.619079714,0.201379575,0.21502745,0.2548954,0.140020936,3.272819747,0.008332503,0.005147841,1.375761483,1.991000725
58217db14f19aec72e17b2065e0bf092,14,0.616036452,0.767305719,0.965910308,0.216524259,0.02306436,0.506419563,0.857207617,1.083457894,0.758768522,0.052688086,0.004172084,0.796044373,0.193382001,0.208683481,0.254274073,0.156916178,3.33903075,0.008746852,0.004755688,1.170936099,2.004202431
b70439aa5b407f0c9136e1b88ff13292,14,0.608915284,0.888941285,0.995018337,0.21629985,0.021094514,0.565039836,0.845130011,1.097585315,0.730076164,0.053115967,0.004480128,0.658598596,0.192740909,0.213740346,0.253855451,0.145382507,3.287560408,0.008596737,0.004973003,1.321605626,2.001880443
629cd747382d9ddcb638e6b58a27ac30,14,0.615961285,0.802431665,1.00256385,0.214453603,0.016899317,0.546600781,0.852906404,1.094280809,0.775362517,0.053702863,0.004339772,0.77428631,0.197362005,0.21189182,0.255324965,0.150521092,3.284593656,0.008355562,0.004762418,1.2812376,2.008983945
db4056d9cf6baadaea0c1249f2216730,14,0.608722096,0.944430163,0.935848073,0.220024236,0.019109567,0.567399496,0.835559947,1.101279495,0.731703641,0.053203631,0.00436822,0.658735593,0.192887606,0.214717013,0.253881434,0.142338766,3.319225355,0.008491902,0.005193707,1.35635682,1.997851153
8384cf9c100949a80633229c896817dc,14,0.609407247,0.908858137,0.974888465,0.215215427,0.018823429,0.563620353,0.842260212,1.097606275,0.7309587,0.051115303,0.004534933,0.66065854,0.183954154,0.214905887,0.253538221,0.143459153,3.30366594,0.008606912,0.004958371,1.34980894,2.013786062
e143f7f003dd967e154744b5578fbd66,14,0.605617415,0.812928679,0.94981572,0.225426061,0.019528157,0.54705408,0.822863187,1.078153623,0.705831123,0.050505862,0.004600248,0.71998529,0.201222898,0.212118518,0.251964906,0.151210227,3.280421432,0.008886805,0.004869983,1.161559926,2.007011039
227abdd69950fbc407d624b454b3f7b6,14,0.609513167,0.908018862,0.978868847,0.214870392,0.018911516,0.563807045,0.843453194,1.097987551,0.732255709,0.050902136,0.004549446,0.660437567,0.184309577,0.214775604,0.253776298,0.143966436,3.299256351,0.008626296,0.004965415,1.343460077,2.013848305
612d4785e6c58d767db67f2b6dd7a754,14,0.615115957,0.777433837,0.993910074,0.218871971,0.019627392,0.5543206,0.840233364,1.091652108,0.729808688,0.054302159,0.00452863,0.677511464,0.190719232,0.216929639,0.253691679,0.148444254,3.274830684,0.00895869,0.004837034,1.217955915,2.022481668
1f86b1f0b75663c80ee900db7b566a48,14,0.601622052,0.90097118,1.00401611,0.221579635,0.021720857,0.581532587,0.824379931,1.101062239,0.699152262,0.049821732,0.004666937,0.589506643,0.198343908,0.214464713,0.254344251,0.142461791,3.24561042,0.008473022,0.005075022,1.301261109,1.996101668
d02ebfb887f2a8ac67211f18d280fabe,14,0.602117265,0.902996445,0.936360585,0.220756767,0.015528386,0.582830896,0.827554786,1.097741472,0.732182722,0.052371198,0.004509508,0.682675785,0.207621786,0.214879485,0.253134812,0.144353195,3.249575863,0.008468612,0.005036751,1.315216972,2.013871038
45333150d196e457bc367affdc9360b3,14,0.607096148,0.856221023,0.993052115,0.215445372,0.020757642,0.564112833,0.840687573,1.092646199,0.723931971,0.051972024,0.004469846,0.678499645,0.197649434,0.213734759,0.253386925,0.147068277,3.271462375,0.008770633,0.004932287,1.315361908,2.01197284
e2b7d9ad18b740a33cd04cad8ffe4151,14,0.607172408,0.963345192,0.957270303,0.219449136,0.019759288,0.581688678,0.829638096,1.102412583,0.712879429,0.051272604,0.004586914,0.619587765,0.19412833,0.214059535,0.254231947,0.140659645,3.267730201,0.008524867,0.00512506,1.3435695,2.001557341
7b0a438e601b792de165fc89bb21d507,14,0.601981976,0.909120882,1.003766404,0.219542682,0.019225498,0.585221385,0.826771916,1.104057664,0.723341396,0.053899709,0.004510543,0.628642377,0.205210974,0.214794083,0.255222418,0.140634845,3.277707683,0.008360413,0.005157579,1.370132408,1.994251008
f349d625d8ece22360f4e1562a123025,14,0.607956947,0.908280446,0.961960632,0.227995265,0.016522939,0.585877717,0.779881615,1.08209566,0.698387192,0.046972406,0.005048795,0.661628107,0.201916391,0.215277738,0.251320295,0.151703216,3.198218102,0.008325125,0.004682315,1.199736313,2.005241193
12acf3cbb7006564e75bd5c118fff7c7,14,0.60654545,0.941263177,1.022523084,0.219485141,0.020039887,0.582527923,0.825047364,1.101137804,0.722771432,0.051745574,0.00460999,0.624205775,0.196018713,0.215013505,0.255092385,0.14071653,3.276365561,0.008383131,0.005042801,1.381447695,1.992229402
10576087a97719b9bd3e26cc0e7e2376,14,0.603099059,0.968557972,0.938576588,0.217672988,0.021166233,0.61478345,0.841670624,1.101401096,0.738229643,0.05038358,0.004532069,0.63504529,0.213581536,0.213137567,0.251216773,0.154143295,3.214127243,0.008112146,0.004956544,1.303333461,2.00114903
a9fe0a266c479512e91256e93985a502,14,0.607820983,0.870186685,0.983455956,0.216245056,0.020601249,0.56402418,0.842570823,1.096770405,0.728239893,0.052989369,0.004464152,0.670959412,0.193434649,0.213858036,0.2537014,0.147122044,3.273144496,0.008749789,0.004914615,1.310513259,2.00672422
9d9e07727a5bf82cfdede90009f41743,14,0.609302312,0.963711257,0.94947877,0.217966787,0.018054234,0.570779032,0.832151356,1.096832929,0.733446504,0.052911803,0.004533568,0.669494476,0.191962915,0.214445632,0.254017492,0.143467629,3.284916384,0.008567138,0.005024961,1.367297432,2.001919632
0c579e77da389fed11f581305c870871,14,0.606925513,0.948176076,1.016373121,0.219974443,0.020345603,0.581696043,0.826280909,1.098052142,0.719152733,0.050688884,0.004647594,0.631871516,0.195643918,0.214576299,0.254768606,0.140080944,3.282283945,0.008341952,0.005055278,1.367732637,1.992633079
20f917d7a4224e1ee714ba37717b14fa,14,0.606818035,0.942496074,1.011600856,0.219505698,0.020129167,0.584386847,0.826711578,1.099271102,0.724986174,0.052206003,0.004604684,0.627124232,0.196882236,0.214886242,0.255140495,0.141190472,3.285883896,0.008364154,0.005112131,1.379081161,1.989613094
bec5bd1790bd212cc63917727550ac27,14,0.61485995,0.718765854,1.070590573,0.220546279,0.020569323,0.571225949,0.825252904,1.08921595,0.711753394,0.053551873,0.004703532,0.625712815,0.193877825,0.218733361,0.254761308,0.146351037,3.232083238,0.008888195,0.004786993,1.224424082,2.018432984
fc6035d684a7e11536a7f91276e54159,14,0.607434234,0.874190271,0.991518722,0.216152396,0.020372713,0.563455495,0.840293118,1.095610859,0.727576677,0.052795832,0.004480404,0.677601879,0.193309578,0.213800124,0.253559871,0.146892297,3.279573626,0.008736132,0.004925175,1.30483437,2.007263728
33b496633637d517046c3cd7406d6e69,14,0.606087793,0.966737844,0.958850126,0.21974174,0.020012992,0.58260199,0.827087596,1.102697668,0.714612813,0.05066897,0.004583054,0.617825588,0.194824747,0.214150431,0.254198735,0.140969029,3.262197389,0.008529717,0.005140211,1.350242672,1.99799179
e69a13d19f4c930cdbc50439ad6391f5,14,0.61538153,0.819354884,0.978260892,0.216182954,0.018727285,0.556905694,0.842089908,1.095923714,0.739205499,0.052847313,0.004502011,0.691073977,0.187748068,0.216427377,0.254703419,0.145878487,3.267069636,0.008868143,0.004883052,1.264394599,2.02034319
f81cc3d0ec7e1edfa4323bc41ef68541,14,0.604772113,0.84106551,0.969267543,0.221089758,0.019122052,0.555991668,0.838476381,1.094198396,0.726097208,0.051461694,0.004436457,0.678237569,0.198272801,0.214654315,0.252498686,0.146045975,3.295711179,0.008596822,0.00492883,1.271977633,2.019865916
55eceafc4abd13ca8fc7e280aca040d1,14,0.606973366,0.951609023,1.008030345,0.219385961,0.020170525,0.581506184,0.829304166,1.098851868,0.719151546,0.050089463,0.004602213,0.625608266,0.195404751,0.214352536,0.254763257,0.140559493,3.280943348,0.00837055,0.00509861,1.37776125,1.992820198
ad462ce5e397b99d087e6199203b0a66,14,0.604403612,0.840065319,0.982978675,0.222163085,0.03217152,0.540645943,0.838830317,1.10529826,0.704263727,0.052767244,0.004020804,0.619806992,0.202914839,0.209849895,0.25824794,0.141538446,3.357772766,0.00904695,0.005533939,1.22222837,1.952486583
b75465dbabe24522dcc757a9009182e2,14,0.59690036,0.936453424,1.023953681,0.227434796,0.017459556,0.614248913,0.788817816,1.091564049,0.686281605,0.050655847,0.004868786,0.547077857,0.21286058,0.217947165,0.253815795,0.140282389,3.218482867,0.008194715,0.005122375,1.376561658,1.996149157
1e1f145bf756a0dbb9b99e569077ab78,14,0.612658727,0.795087851,0.945362991,0.217345042,0.022004117,0.508805262,0.855005124,1.081617293,0.758232202,0.052904685,0.004161032,0.808709559,0.197118265,0.207986808,0.253487137,0.158038664,3.345960383,0.00880462,0.00484305,1.180009819,1.998846629
80546a720fc88ca56572b7bed43e5906,14,0.611100311,0.893157841,0.980617969,0.215183803,0.01958463,0.564261335,0.838293135,1.099599585,0.730933055,0.050871377,0.004521474,0.654065005,0.185244225,0.214869727,0.254374111,0.143634373,3.278221809,0.00862748,0.005001023,1.336451155,2.013757069
ef823bdd83adf577cb22b1954a22ff5d,14,0.603750943,0.893976215,0.985932078,0.219089686,0.017683952,0.592945763,0.828559964,1.101955047,0.72968063,0.052770311,0.004516108,0.641131194,0.204690945,0.215483511,0.254685848,0.141599922,3.256002166,0.008363762,0.005149117,1.357402252,1.998702749
d0b9e001c12361f9e874ff6d98781435,14,0.604350425,0.891190839,1.067540571,0.22760341,0.017873148,0.604487185,0.795422825,1.084087202,0.684007513,0.050732601,0.005022655,0.571578003,0.199906459,0.218922507,0.253265603,0.142138876,3.225122891,0.008296894,0.004817664,1.335818803,2.00177162
d7ff68ce6b94e25b943ccd84fc784201,14,0.608415671,0.88109114,0.987987891,0.215393428,0.020649248,0.565818465,0.841315006,1.096882073,0.728626553,0.053255121,0.004463076,0.668583442,0.193046287,0.213657098,0.253867234,0.146784714,3.274445428,0.008688559,0.004925527,1.308739975,2.004547113
4151f408a96b04a9e00e5d455c22e412,14,0.607708912,0.945655413,0.950373216,0.219206962,0.019444231,0.568230452,0.828813116,1.10168376,0.726259833,0.05350867,0.004440692,0.639403883,0.196888565,0.214839877,0.254515604,0.141128798,3.311514866,0.008558896,0.00519951,1.357478398,1.998679225
dca07921151f00d6ec0bfb077e0266ba,14,0.611178211,0.766278442,0.954491546,0.216801829,0.017018319,0.538591274,0.845999144,1.086339839,0.75969435,0.051207229,0.004522608,0.817364917,0.197803045,0.211728012,0.25235051,0.156600438,3.279357692,0.008623278,0.004636474,1.159190697,2.02522674
074f594470810b62eda808348fa35ce4,14,0.605659119,0.87653093,0.97630187,0.215236056,0.020348418,0.565831443,0.844311996,1.093475063,0.72274516,0.052264222,0.004408497,0.669862531,0.199804345,0.213731564,0.252914351,0.146237946,3.278362934,0.008742691,0.00498784,1.318067911,2.012631479
968bf6d88a1e705815922bd0d3af12f2,14,0.608898273,0.906229152,0.976989233,0.215315936,0.018744345,0.562833896,0.843316967,1.097618894,0.730609906,0.050905004,0.0045281,0.658643444,0.184389831,0.214781926,0.253613395,0.143674202,3.299624822,0.008625344,0.004961104,1.344344797,2.014551908
bde9c36c69dc976443ebfebb49abb712,14,0.60649831,0.962002985,0.952527588,0.21940384,0.019616643,0.580983504,0.830632294,1.102599107,0.714302734,0.051312316,0.004621814,0.623066194,0.192805914,0.213943013,0.254220648,0.141040144,3.266214556,0.008541108,0.005147135,1.340858258,2.0046843
16b113035dce828e36e354cbf742bf24,14,0.604911865,0.844358683,0.969007272,0.226226853,0.03245518,0.540162374,0.828385827,1.09785498,0.671843941,0.050333863,0.004202143,0.580509082,0.194847834,0.210310306,0.256696336,0.140903097,3.349867409,0.009318021,0.005430145,1.171571228,1.964821277
f9899c2a9e7cac44b9b948aa125787d1,14,0.611510625,0.957238867,0.989379105,0.217788478,0.018136213,0.568248222,0.835530146,1.096843795,0.73442157,0.052923555,0.004600764,0.650227228,0.189861047,0.214711492,0.253853143,0.143921315,3.311797284,0.00856737,0.00498896,1.375803076,2.001224316
609fb5344ffeb84e5bcd2cb6f998b7f0,14,0.608471993,0.947325549,0.987443007,0.221208979,0.021355583,0.559061606,0.835723884,1.089639513,0.709518581,0.051907649,0.004586063,0.634211076,0.19022453,0.214227627,0.253299036,0.141962153,3.308404224,0.008842121,0.004990473,1.333277136,2.003290945
fd434d2110084347fab8d8368d364799,14,0.607919147,0.961364652,0.938723889,0.21902322,0.019352137,0.571472203,0.840784984,1.09722774,0.73503368,0.053474969,0.004459764,0.675388401,0.192931599,0.214617126,0.253783378,0.143132113,3.296238624,0.008587312,0.005091274,1.343595633,2.001709299
d761af274a90b4a49e41536349d47718,14,0.605279198,0.87079672,0.98450562,0.215135443,0.020536739,0.567244595,0.844831901,1.093934267,0.72258365,0.0521858,0.004439164,0.674984461,0.200249864,0.213816577,0.253045491,0.146552841,3.277649921,0.008807514,0.004934802,1.3217252,2.015679891
02743b1436c4d7d2b6a0298376f38b41,14,0.602226997,0.907538384,1.002871398,0.219748685,0.019153298,0.584754432,0.827278432,1.105119133,0.722311842,0.053782559,0.004502191,0.625925494,0.204940279,0.214799354,0.255081355,0.141223744,3.274755687,0.008371159,0.005164886,1.366987688,1.993023619
9459138ac6724ac1ba9ba4881a8dfcc7,14,0.621099415,0.813991644,1.044733968,0.212736893,0.020643206,0.545346604,0.860065273,1.093285703,0.7916668,0.053602882,0.004270301,0.777224234,0.196689792,0.20981276,0.257187695,0.156499066,3.254650332,0.008052831,0.004689144,1.274331346,1.999450558
5cc5716dc8a2b0b5eb653f3c10a1519b,14,0.60678049,0.85886335,0.993963138,0.215439508,0.020334101,0.56106937,0.842503689,1.09300959,0.724795942,0.052074003,0.004487149,0.675301647,0.196589116,0.213698643,0.253143811,0.147431673,3.269032687,0.008762144,0.00494873,1.306188567,2.012782461
a839f828c5d1d07279dcb2e744b39733,14,0.605690954,0.868235441,0.988988936,0.214967243,0.02047653,0.564518148,0.840653443,1.093385831,0.724469822,0.052067692,0.004445308,0.676400937,0.197584976,0.213524444,0.253352559,0.146996667,3.272267402,0.008798493,0.004941626,1.311540478,2.012653162
a34b1a46655c3d8551949a50ef9a8fb2,14,0.607921956,0.96650829,0.942233084,0.219107754,0.018804156,0.570581473,0.836010281,1.097533671,0.736097569,0.053878359,0.00449821,0.682359865,0.19402627,0.214425811,0.25384505,0.143695157,3.295000645,0.008585576,0.005064811,1.354669306,2.000850417
606d17d78d7e0f138bfb9d2da15941e4,14,0.605623037,0.974188666,0.96619993,0.219977048,0.01970462,0.58225554,0.828806491,1.099879772,0.718613468,0.050590412,0.004591743,0.634115809,0.194411888,0.214080017,0.254035474,0.141090447,3.273874183,0.008445811,0.005077526,1.36416449,1.996370642
7602fe824a36c80dc9417518dc58e842,14,0.604237947,0.878475137,0.948973081,0.221927399,0.025786706,0.548425261,0.848954861,1.103769552,0.730982503,0.055283407,0.004124584,0.683934017,0.202228751,0.210984149,0.255777039,0.144477708,3.358217385,0.008643381,0.005402073,1.238502005,1.973266164
05c267493d804b58c863c49e4d90bb78,14,0.603901562,0.796465389,0.999716653,0.2245283,0.032992363,0.548228528,0.831775983,1.103662765,0.691426276,0.052865473,0.004071613,0.595954144,0.205519312,0.210409827,0.258519217,0.141722539,3.332073782,0.009100317,0.005503534,1.173673367,1.953783481
c1ffdb21dc35acd25c94da79754cfcf6,14,0.598824582,0.981500699,0.960005129,0.222813705,0.015338529,0.60097665,0.81553411,1.096497048,0.71460226,0.052262486,0.004681154,0.63279089,0.210836501,0.214450844,0.253502791,0.141052204,3.249726036,0.008243614,0.00514183,1.375363686,1.993449435
fff317fd8dfebdffe94712fdb46a7f70,14,0.607538531,0.954020764,0.941903875,0.219269096,0.019496014,0.571359998,0.841496975,1.097723062,0.735907953,0.053319124,0.004434009,0.672450233,0.193783065,0.214899601,0.253760678,0.142955581,3.299205132,0.008631222,0.005135531,1.346706463,2.000309172
7de69903968448c29325f963164fb522,14,0.597395821,0.966204378,0.971178124,0.225177972,0.020060962,0.583799859,0.810072674,1.092185263,0.689739874,0.049818929,0.004742373,0.609506979,0.203850924,0.212939924,0.252956792,0.143047731,3.27073623,0.008497366,0.005064991,1.312479469,1.993754139
5d21a22941205a3166ba847fea3eae7a,14,0.604374199,0.946482858,1.009468485,0.220104087,0.020225375,0.584777772,0.826541725,1.098088776,0.725187096,0.053108104,0.004563564,0.626320207,0.198070274,0.21487835,0.25471885,0.14121683,3.274694412,0.00831732,0.005133203,1.380148719,1.990685605
a30e52618a64656cafe6dcff624cc95d,14,0.603293043,0.918135656,1.004998632,0.22311986,0.016733875,0.589820071,0.814388658,1.091288034,0.713418797,0.05230149,0.004710846,0.618406966,0.204678247,0.217074438,0.253211829,0.14358091,3.250575809,0.00844723,0.004988452,1.372263094,1.999892938
87dd1ada50e0ecafa140471b3a762aa4,14,0.606259388,0.965470859,0.953800962,0.220150947,0.019804605,0.579605344,0.831513123,1.10226061,0.715418762,0.051252667,0.004572562,0.625920227,0.193197796,0.214281754,0.25426219,0.141159747,3.262151069,0.008540214,0.005178813,1.338413023,1.995542837
8e5668795b7e796223ae5bb5d5f00a82,14,0.608472314,0.883777085,0.99585412,0.216170801,0.021016772,0.565202446,0.842861979,1.099021818,0.729363144,0.05329831,0.004469201,0.657110517,0.193121755,0.213496217,0.253951251,0.145834528,3.286707487,0.00861943,0.004967415,1.318699706,2.002151276
5727428a1b5e4b0e21ac6ad87f9fa90d,14,0.607132296,0.946314522,0.935492916,0.218809233,0.019054306,0.567120665,0.839011542,1.102699542,0.736529146,0.053774344,0.004373713,0.660581798,0.193556499,0.214670906,0.253906851,0.142554047,3.298082476,0.00859448,0.005163172,1.365792754,1.997368123
c4faeefc14a243da9309f5499c8fd3b9,14,0.609456474,0.788593383,1.009557047,0.224513868,0.032095093,0.54295169,0.835063074,1.100159579,0.697245313,0.053069293,0.004144216,0.616474697,0.198099606,0.211982058,0.258066733,0.142172016,3.333879842,0.009158922,0.00534781,1.168514359,1.957213982
94077d60a71cd7f74bdeb7c5c94b9f1e,14,0.617679266,0.805401385,0.966532613,0.210515842,0.014630504,0.534612995,0.86752532,1.095754711,0.792451772,0.053243454,0.004266746,0.816472783,0.193518392,0.21089192,0.254531779,0.153023901,3.298181488,0.008273331,0.004721096,1.290111794,2.023773423
78426e5a9f9f8218e46f26216dbe73a9,14,0.61724681,0.849627687,1.025773528,0.22542564,0.020130288,0.561761242,0.813448571,1.070514414,0.704896549,0.050166128,0.005016244,0.686523959,0.187520503,0.214703338,0.251114326,0.157617356,3.220954607,0.008837163,0.004401659,1.167448484,2.013376596
f3fd59325d6a0598eefdeacaa59572ca,14,0.609879529,0.888104845,0.994471163,0.217523595,0.020343696,0.565943312,0.844091047,1.098219722,0.730037897,0.051757023,0.004459579,0.683362789,0.189591259,0.214364016,0.253970104,0.144656878,3.288756234,0.008601598,0.004929766,1.320341635,2.003218834
de25e5e4d5d52983622bfcba6c7b3de9,14,0.60323317,0.860910262,0.9619335,0.224567255,0.031312973,0.542881635,0.83228727,1.100285411,0.683143419,0.05046093,0.004164864,0.603070879,0.197195339,0.210000017,0.256729249,0.141107165,3.348404316,0.009175452,0.005453311,1.200681665,1.965422193
8e992610588c7ef29f70ca226e5b4a20,14,0.606740419,0.944911798,1.015634411,0.219619231,0.020250812,0.584371254,0.82514051,1.099885329,0.723868179,0.051564988,0.004615468,0.622475979,0.196467223,0.214691931,0.254805827,0.140639341,3.283363889,0.008379988,0.005081187,1.382277148,1.991534214
b3aa10ed41e149cfb244e04167bbec19,14,0.602019977,0.838446343,0.951771099,0.222165379,0.029061873,0.628945983,0.825295305,1.104172252,0.671416616,0.045656088,0.004785497,0.498399017,0.208705304,0.218467436,0.250754618,0.157060335,3.181961009,0.008728049,0.004884262,1.138239665,2.007370342
f31db720c281fba9ba61eda66278f962,14,0.605420928,0.941900787,1.030686831,0.226245585,0.025616446,0.639477418,0.80131521,1.108423198,0.670586096,0.047205232,0.004839335,0.469101847,0.202328265,0.218608199,0.25548699,0.142131093,3.158197149,0.008138621,0.005147642,1.303579612,1.986828315
1fa35a3b7d35b3dc155c8113fd44ab07,14,0.600365955,0.901827607,0.967993175,0.220445388,0.016594324,0.573414794,0.821660766,1.090440388,0.70949423,0.04977368,0.004670395,0.655422733,0.201648282,0.21390553,0.252206858,0.146348462,3.263852191,0.008626332,0.004926542,1.322327672,2.013818249
09a57e3c91df14acb6b55ebb9afe1091,14,0.616524354,0.782649462,1.019254713,0.211997786,0.017559204,0.554139926,0.863645965,1.095094425,0.77306839,0.05332777,0.004429715,0.742843869,0.191587082,0.213417356,0.254693784,0.153819932,3.255276055,0.008380173,0.004684957,1.275401375,2.023321726
6b91efd5fc6a58aaf2423e30dd563cda,14,0.610627679,0.914330512,0.976114572,0.215381372,0.018716398,0.565889628,0.840959353,1.095792592,0.731928203,0.051009268,0.004566538,0.659686586,0.185353443,0.215293039,0.253510912,0.143324913,3.303370441,0.008606019,0.004922197,1.355146111,2.01129182
f6c5e746dbdb9f9c42c187a078cf2bc6,14,0.608074727,0.942890286,0.935475751,0.218966106,0.019088763,0.567513633,0.836704568,1.103161089,0.737093468,0.053219378,0.004358392,0.660208713,0.193576204,0.215026816,0.253883899,0.142529763,3.295703993,0.00853732,0.005206675,1.372181219,1.996360837
d2e06aed0bbb405ef02aebf914afd71f,14,0.602656352,0.907964382,0.991644168,0.219620219,0.018535242,0.584150657,0.829124729,1.104377513,0.725796305,0.053518288,0.004525961,0.640242268,0.205273638,0.21519051,0.255264098,0.140261968,3.275405856,0.008342818,0.005154674,1.35572616,1.995322616
